          #time       pressure             dp             vx             vy             vz             px             py             pz            dvx            dvy            dvz
   0.340206E-01   0.101325E+06  -0.255989E+07   0.000000E+00   0.136444E+00  -0.972298E-02   0.000000E+00   0.193085E+05  -0.111759E+05   0.000000E+00  -0.191908E+02   0.136754E+01
   0.340896E-01   0.101155E+06  -0.250354E+07   0.000000E+00   0.135107E+00  -0.962941E-02   0.000000E+00   0.195129E+05  -0.111907E+05   0.000000E+00  -0.193965E+02   0.138244E+01
   0.341591E-01   0.100988E+06  -0.244833E+07   0.000000E+00   0.133747E+00  -0.953413E-02   0.000000E+00   0.197143E+05  -0.112053E+05   0.000000E+00  -0.195995E+02   0.139715E+01
   0.342291E-01   0.100823E+06  -0.239424E+07   0.000000E+00   0.132363E+00  -0.943714E-02   0.000000E+00   0.199127E+05  -0.112197E+05   0.000000E+00  -0.197979E+02   0.141154E+01
   0.342995E-01   0.100661E+06  -0.234123E+07   0.000000E+00   0.130955E+00  -0.933846E-02   0.000000E+00   0.201083E+05  -0.112339E+05   0.000000E+00  -0.199954E+02   0.142588E+01
   0.343705E-01   0.100501E+06  -0.228926E+07   0.000000E+00   0.129524E+00  -0.923809E-02   0.000000E+00   0.203009E+05  -0.112479E+05   0.000000E+00  -0.201883E+02   0.143990E+01
   0.344419E-01   0.100344E+06  -0.223829E+07   0.000000E+00   0.128070E+00  -0.913603E-02   0.000000E+00   0.204905E+05  -0.112617E+05   0.000000E+00  -0.203804E+02   0.145386E+01
   0.345138E-01   0.100189E+06  -0.218830E+07   0.000000E+00   0.126593E+00  -0.903229E-02   0.000000E+00   0.206773E+05  -0.112753E+05   0.000000E+00  -0.205678E+02   0.146750E+01
   0.345862E-01   0.100037E+06  -0.213925E+07   0.000000E+00   0.125092E+00  -0.892688E-02   0.000000E+00   0.208611E+05  -0.112887E+05   0.000000E+00  -0.207526E+02   0.148095E+01
   0.346590E-01   0.998875E+05  -0.209111E+07   0.000000E+00   0.123569E+00  -0.881981E-02   0.000000E+00   0.210419E+05  -0.113019E+05   0.000000E+00  -0.209346E+02   0.149422E+01
   0.347323E-01   0.997404E+05  -0.204385E+07   0.000000E+00   0.122023E+00  -0.871107E-02   0.000000E+00   0.212198E+05  -0.113149E+05   0.000000E+00  -0.211138E+02   0.150729E+01
   0.348061E-01   0.995957E+05  -0.199744E+07   0.000000E+00   0.120454E+00  -0.860070E-02   0.000000E+00   0.213948E+05  -0.113276E+05   0.000000E+00  -0.212902E+02   0.152018E+01
   0.348803E-01   0.994535E+05  -0.195185E+07   0.000000E+00   0.118862E+00  -0.848868E-02   0.000000E+00   0.215668E+05  -0.113402E+05   0.000000E+00  -0.214639E+02   0.153287E+01
   0.349549E-01   0.993138E+05  -0.190706E+07   0.000000E+00   0.117248E+00  -0.837503E-02   0.000000E+00   0.217358E+05  -0.113526E+05   0.000000E+00  -0.216331E+02   0.154525E+01
   0.350300E-01   0.991765E+05  -0.186304E+07   0.000000E+00   0.115612E+00  -0.825977E-02   0.000000E+00   0.219020E+05  -0.113648E+05   0.000000E+00  -0.218012E+02   0.155756E+01
   0.351055E-01   0.990416E+05  -0.181976E+07   0.000000E+00   0.113955E+00  -0.814291E-02   0.000000E+00   0.220651E+05  -0.113767E+05   0.000000E+00  -0.219649E+02   0.156956E+01
   0.351815E-01   0.989091E+05  -0.177720E+07   0.000000E+00   0.112275E+00  -0.802445E-02   0.000000E+00   0.222253E+05  -0.113885E+05   0.000000E+00  -0.221273E+02   0.158148E+01
   0.352579E-01   0.987791E+05  -0.173534E+07   0.000000E+00   0.110573E+00  -0.790442E-02   0.000000E+00   0.223825E+05  -0.114000E+05   0.000000E+00  -0.222854E+02   0.159309E+01
   0.353347E-01   0.986514E+05  -0.169415E+07   0.000000E+00   0.108851E+00  -0.778282E-02   0.000000E+00   0.225368E+05  -0.114114E+05   0.000000E+00  -0.224407E+02   0.160451E+01
   0.354119E-01   0.985261E+05  -0.165362E+07   0.000000E+00   0.107107E+00  -0.765967E-02   0.000000E+00   0.226881E+05  -0.114225E+05   0.000000E+00  -0.225946E+02   0.161584E+01
   0.354896E-01   0.984032E+05  -0.161371E+07   0.000000E+00   0.105342E+00  -0.753498E-02   0.000000E+00   0.228365E+05  -0.114335E+05   0.000000E+00  -0.227442E+02   0.162687E+01
   0.355676E-01   0.982827E+05  -0.157442E+07   0.000000E+00   0.103556E+00  -0.740878E-02   0.000000E+00   0.229818E+05  -0.114442E+05   0.000000E+00  -0.228910E+02   0.163770E+01
   0.356461E-01   0.981646E+05  -0.153571E+07   0.000000E+00   0.101750E+00  -0.728107E-02   0.000000E+00   0.231242E+05  -0.114547E+05   0.000000E+00  -0.230349E+02   0.164834E+01
   0.357249E-01   0.980488E+05  -0.149758E+07   0.000000E+00   0.999235E-01  -0.715187E-02   0.000000E+00   0.232636E+05  -0.114651E+05   0.000000E+00  -0.231759E+02   0.165878E+01
   0.358041E-01   0.979354E+05  -0.145999E+07   0.000000E+00   0.980772E-01  -0.702121E-02   0.000000E+00   0.234000E+05  -0.114752E+05   0.000000E+00  -0.233127E+02   0.166893E+01
   0.358837E-01   0.978243E+05  -0.142294E+07   0.000000E+00   0.962113E-01  -0.688909E-02   0.000000E+00   0.235334E+05  -0.114851E+05   0.000000E+00  -0.234480E+02   0.167897E+01
   0.359637E-01   0.977155E+05  -0.138641E+07   0.000000E+00   0.943260E-01  -0.675554E-02   0.000000E+00   0.236639E+05  -0.114948E+05   0.000000E+00  -0.235804E+02   0.168881E+01
   0.360441E-01   0.976091E+05  -0.135037E+07   0.000000E+00   0.924216E-01  -0.662059E-02   0.000000E+00   0.237913E+05  -0.115043E+05   0.000000E+00  -0.237087E+02   0.169836E+01
   0.361248E-01   0.975051E+05  -0.131482E+07   0.000000E+00   0.904984E-01  -0.648424E-02   0.000000E+00   0.239157E+05  -0.115136E+05   0.000000E+00  -0.238353E+02   0.170780E+01
   0.362058E-01   0.974034E+05  -0.127973E+07   0.000000E+00   0.885568E-01  -0.634652E-02   0.000000E+00   0.240372E+05  -0.115226E+05   0.000000E+00  -0.239577E+02   0.171696E+01
   0.362872E-01   0.973040E+05  -0.124509E+07   0.000000E+00   0.865970E-01  -0.620745E-02   0.000000E+00   0.241556E+05  -0.115315E+05   0.000000E+00  -0.240784E+02   0.172599E+01
   0.363690E-01   0.972069E+05  -0.121089E+07   0.000000E+00   0.846194E-01  -0.606705E-02   0.000000E+00   0.242710E+05  -0.115402E+05   0.000000E+00  -0.241951E+02   0.173474E+01
   0.364511E-01   0.971121E+05  -0.117711E+07   0.000000E+00   0.826243E-01  -0.592535E-02   0.000000E+00   0.243834E+05  -0.115486E+05   0.000000E+00  -0.243088E+02   0.174329E+01
   0.365335E-01   0.970197E+05  -0.114373E+07   0.000000E+00   0.806121E-01  -0.578237E-02   0.000000E+00   0.244927E+05  -0.115569E+05   0.000000E+00  -0.244207E+02   0.175171E+01
   0.366162E-01   0.969295E+05  -0.111074E+07   0.000000E+00   0.785832E-01  -0.563813E-02   0.000000E+00   0.245990E+05  -0.115649E+05   0.000000E+00  -0.245285E+02   0.175986E+01
   0.366993E-01   0.968417E+05  -0.107814E+07   0.000000E+00   0.765378E-01  -0.549267E-02   0.000000E+00   0.247023E+05  -0.115727E+05   0.000000E+00  -0.246334E+02   0.176779E+01
   0.367826E-01   0.967562E+05  -0.104589E+07   0.000000E+00   0.744765E-01  -0.534599E-02   0.000000E+00   0.248026E+05  -0.115804E+05   0.000000E+00  -0.247353E+02   0.177552E+01
   0.368663E-01   0.966729E+05  -0.101400E+07   0.000000E+00   0.723994E-01  -0.519814E-02   0.000000E+00   0.248998E+05  -0.115878E+05   0.000000E+00  -0.248343E+02   0.178305E+01
   0.369502E-01   0.965920E+05  -0.982451E+06   0.000000E+00   0.703072E-01  -0.504912E-02   0.000000E+00   0.249940E+05  -0.115949E+05   0.000000E+00  -0.249302E+02   0.179037E+01
   0.370345E-01   0.965133E+05  -0.951227E+06   0.000000E+00   0.682001E-01  -0.489899E-02   0.000000E+00   0.250851E+05  -0.116019E+05   0.000000E+00  -0.250232E+02   0.179748E+01
   0.371190E-01   0.964370E+05  -0.920318E+06   0.000000E+00   0.660785E-01  -0.474775E-02   0.000000E+00   0.251732E+05  -0.116087E+05   0.000000E+00  -0.251123E+02   0.180432E+01
   0.372037E-01   0.963629E+05  -0.889713E+06   0.000000E+00   0.639429E-01  -0.459544E-02   0.000000E+00   0.252582E+05  -0.116152E+05   0.000000E+00  -0.251993E+02   0.181102E+01
   0.372887E-01   0.962912E+05  -0.859400E+06   0.000000E+00   0.617937E-01  -0.444208E-02   0.000000E+00   0.253401E+05  -0.116216E+05   0.000000E+00  -0.252833E+02   0.181751E+01
   0.373740E-01   0.962217E+05  -0.829368E+06   0.000000E+00   0.596313E-01  -0.428772E-02   0.000000E+00   0.254190E+05  -0.116277E+05   0.000000E+00  -0.253635E+02   0.182373E+01
   0.374595E-01   0.961545E+05  -0.799606E+06   0.000000E+00   0.574561E-01  -0.413236E-02   0.000000E+00   0.254948E+05  -0.116336E+05   0.000000E+00  -0.254414E+02   0.182980E+01
   0.375452E-01   0.960895E+05  -0.770104E+06   0.000000E+00   0.552687E-01  -0.397606E-02   0.000000E+00   0.255675E+05  -0.116393E+05   0.000000E+00  -0.255156E+02   0.183560E+01
   0.376312E-01   0.960269E+05  -0.740852E+06   0.000000E+00   0.530694E-01  -0.381882E-02   0.000000E+00   0.256372E+05  -0.116448E+05   0.000000E+00  -0.255874E+02   0.184125E+01
   0.377174E-01   0.959665E+05  -0.711838E+06   0.000000E+00   0.508586E-01  -0.366070E-02   0.000000E+00   0.257038E+05  -0.116501E+05   0.000000E+00  -0.256555E+02   0.184663E+01
   0.378038E-01   0.959084E+05  -0.683055E+06   0.000000E+00   0.486370E-01  -0.350171E-02   0.000000E+00   0.257673E+05  -0.116552E+05   0.000000E+00  -0.257206E+02   0.185180E+01
   0.378903E-01   0.958526E+05  -0.654491E+06   0.000000E+00   0.464048E-01  -0.334189E-02   0.000000E+00   0.258277E+05  -0.116600E+05   0.000000E+00  -0.257827E+02   0.185676E+01
   0.379771E-01   0.957990E+05  -0.626137E+06   0.000000E+00   0.441627E-01  -0.318127E-02   0.000000E+00   0.258850E+05  -0.116646E+05   0.000000E+00  -0.258417E+02   0.186151E+01
   0.380641E-01   0.957477E+05  -0.597984E+06   0.000000E+00   0.419110E-01  -0.301989E-02   0.000000E+00   0.259392E+05  -0.116690E+05   0.000000E+00  -0.258982E+02   0.186609E+01
   0.381512E-01   0.956987E+05  -0.570023E+06   0.000000E+00   0.396503E-01  -0.285778E-02   0.000000E+00   0.259903E+05  -0.116732E+05   0.000000E+00  -0.259511E+02   0.187041E+01
   0.382385E-01   0.956519E+05  -0.542246E+06   0.000000E+00   0.373810E-01  -0.269497E-02   0.000000E+00   0.260383E+05  -0.116772E+05   0.000000E+00  -0.260009E+02   0.187452E+01
   0.383259E-01   0.956074E+05  -0.514642E+06   0.000000E+00   0.351037E-01  -0.253149E-02   0.000000E+00   0.260832E+05  -0.116810E+05   0.000000E+00  -0.260476E+02   0.187841E+01
   0.384135E-01   0.955651E+05  -0.487203E+06   0.000000E+00   0.328188E-01  -0.236738E-02   0.000000E+00   0.261251E+05  -0.116845E+05   0.000000E+00  -0.260909E+02   0.188206E+01
   0.385012E-01   0.955251E+05  -0.459922E+06   0.000000E+00   0.305268E-01  -0.220267E-02   0.000000E+00   0.261638E+05  -0.116879E+05   0.000000E+00  -0.261315E+02   0.188553E+01
   0.385890E-01   0.954874E+05  -0.432789E+06   0.000000E+00   0.282283E-01  -0.203741E-02   0.000000E+00   0.261994E+05  -0.116910E+05   0.000000E+00  -0.261690E+02   0.188877E+01
   0.386770E-01   0.954518E+05  -0.405797E+06   0.000000E+00   0.259237E-01  -0.187161E-02   0.000000E+00   0.262318E+05  -0.116939E+05   0.000000E+00  -0.262034E+02   0.189181E+01
   0.387650E-01   0.954186E+05  -0.378938E+06   0.000000E+00   0.236136E-01  -0.170533E-02   0.000000E+00   0.262612E+05  -0.116965E+05   0.000000E+00  -0.262344E+02   0.189460E+01
   0.388532E-01   0.953876E+05  -0.352202E+06   0.000000E+00   0.212984E-01  -0.153858E-02   0.000000E+00   0.262875E+05  -0.116990E+05   0.000000E+00  -0.262626E+02   0.189719E+01
   0.389414E-01   0.953588E+05  -0.325584E+06   0.000000E+00   0.189787E-01  -0.137142E-02   0.000000E+00   0.263106E+05  -0.117012E+05   0.000000E+00  -0.262877E+02   0.189957E+01
   0.390297E-01   0.953323E+05  -0.299074E+06   0.000000E+00   0.166551E-01  -0.120387E-02   0.000000E+00   0.263306E+05  -0.117032E+05   0.000000E+00  -0.263094E+02   0.190171E+01
   0.391181E-01   0.953080E+05  -0.272666E+06   0.000000E+00   0.143280E-01  -0.103598E-02   0.000000E+00   0.263475E+05  -0.117050E+05   0.000000E+00  -0.263282E+02   0.190365E+01
   0.392066E-01   0.952859E+05  -0.246351E+06   0.000000E+00   0.119979E-01  -0.867768E-03   0.000000E+00   0.263613E+05  -0.117066E+05   0.000000E+00  -0.263438E+02   0.190536E+01
   0.392951E-01   0.952661E+05  -0.220123E+06   0.000000E+00   0.966544E-02  -0.699285E-03   0.000000E+00   0.263720E+05  -0.117080E+05   0.000000E+00  -0.263563E+02   0.190685E+01
   0.393836E-01   0.952485E+05  -0.193973E+06   0.000000E+00   0.733108E-02  -0.530562E-03   0.000000E+00   0.263795E+05  -0.117091E+05   0.000000E+00  -0.263657E+02   0.190813E+01
   0.394722E-01   0.952331E+05  -0.167896E+06   0.000000E+00   0.499537E-02  -0.361636E-03   0.000000E+00   0.263839E+05  -0.117100E+05   0.000000E+00  -0.263719E+02   0.190918E+01
   0.395607E-01   0.952199E+05  -0.141882E+06   0.000000E+00   0.265882E-02  -0.192545E-03   0.000000E+00   0.263852E+05  -0.117107E+05   0.000000E+00  -0.263751E+02   0.191001E+01
   0.396493E-01   0.952090E+05  -0.115926E+06   0.000000E+00   0.321980E-03  -0.233243E-04   0.000000E+00   0.263834E+05  -0.117112E+05   0.000000E+00  -0.263751E+02   0.191062E+01
   0.397379E-01   0.952002E+05  -0.900199E+05   0.000000E+00  -0.201463E-02   0.145988E-03   0.000000E+00   0.263784E+05  -0.117115E+05   0.000000E+00  -0.263720E+02   0.191102E+01
   0.398265E-01   0.951937E+05  -0.641571E+05   0.000000E+00  -0.435049E-02   0.315356E-03   0.000000E+00   0.263704E+05  -0.117115E+05   0.000000E+00  -0.263658E+02   0.191119E+01
   0.399151E-01   0.951894E+05  -0.383303E+05   0.000000E+00  -0.668505E-02   0.484741E-03   0.000000E+00   0.263592E+05  -0.117113E+05   0.000000E+00  -0.263564E+02   0.191114E+01
   0.400036E-01   0.951873E+05  -0.125327E+05   0.000000E+00  -0.901779E-02   0.654108E-03   0.000000E+00   0.263448E+05  -0.117109E+05   0.000000E+00  -0.263440E+02   0.191087E+01
   0.400922E-01   0.951874E+05   0.132427E+05   0.000000E+00  -0.113482E-01   0.823420E-03   0.000000E+00   0.263274E+05  -0.117103E+05   0.000000E+00  -0.263284E+02   0.191038E+01
   0.401806E-01   0.951897E+05   0.390026E+05   0.000000E+00  -0.136757E-01   0.992639E-03   0.000000E+00   0.263069E+05  -0.117095E+05   0.000000E+00  -0.263096E+02   0.190966E+01
   0.402690E-01   0.951942E+05   0.647540E+05   0.000000E+00  -0.159998E-01   0.116173E-02   0.000000E+00   0.262832E+05  -0.117084E+05   0.000000E+00  -0.262877E+02   0.190872E+01
   0.403574E-01   0.952008E+05   0.905037E+05   0.000000E+00  -0.183200E-01   0.133065E-02   0.000000E+00   0.262564E+05  -0.117071E+05   0.000000E+00  -0.262630E+02   0.190758E+01
   0.404456E-01   0.952097E+05   0.116258E+06   0.000000E+00  -0.206358E-01   0.149937E-02   0.000000E+00   0.262265E+05  -0.117056E+05   0.000000E+00  -0.262348E+02   0.190619E+01
   0.405338E-01   0.952207E+05   0.142025E+06   0.000000E+00  -0.229466E-01   0.166786E-02   0.000000E+00   0.261935E+05  -0.117039E+05   0.000000E+00  -0.262035E+02   0.190458E+01
   0.406219E-01   0.952339E+05   0.167810E+06   0.000000E+00  -0.252519E-01   0.183607E-02   0.000000E+00   0.261574E+05  -0.117019E+05   0.000000E+00  -0.261694E+02   0.190278E+01
   0.407099E-01   0.952493E+05   0.193621E+06   0.000000E+00  -0.275512E-01   0.200396E-02   0.000000E+00   0.261181E+05  -0.116997E+05   0.000000E+00  -0.261318E+02   0.190072E+01
   0.407977E-01   0.952668E+05   0.219464E+06   0.000000E+00  -0.298441E-01   0.217151E-02   0.000000E+00   0.260758E+05  -0.116973E+05   0.000000E+00  -0.260915E+02   0.189847E+01
   0.408855E-01   0.952865E+05   0.245346E+06   0.000000E+00  -0.321299E-01   0.233868E-02   0.000000E+00   0.260303E+05  -0.116947E+05   0.000000E+00  -0.260476E+02   0.189596E+01
   0.409731E-01   0.953084E+05   0.271274E+06   0.000000E+00  -0.344082E-01   0.250543E-02   0.000000E+00   0.259818E+05  -0.116919E+05   0.000000E+00  -0.260010E+02   0.189326E+01
   0.410606E-01   0.953324E+05   0.297254E+06   0.000000E+00  -0.366785E-01   0.267172E-02   0.000000E+00   0.259301E+05  -0.116888E+05   0.000000E+00  -0.259514E+02   0.189034E+01
   0.411479E-01   0.953585E+05   0.323294E+06   0.000000E+00  -0.389404E-01   0.283753E-02   0.000000E+00   0.258754E+05  -0.116855E+05   0.000000E+00  -0.258986E+02   0.188719E+01
   0.412351E-01   0.953868E+05   0.349400E+06   0.000000E+00  -0.411932E-01   0.300281E-02   0.000000E+00   0.258176E+05  -0.116820E+05   0.000000E+00  -0.258421E+02   0.188378E+01
   0.413221E-01   0.954173E+05   0.375579E+06   0.000000E+00  -0.434366E-01   0.316754E-02   0.000000E+00   0.257567E+05  -0.116783E+05   0.000000E+00  -0.257830E+02   0.188018E+01
   0.414089E-01   0.954498E+05   0.401838E+06   0.000000E+00  -0.456700E-01   0.333167E-02   0.000000E+00   0.256927E+05  -0.116743E+05   0.000000E+00  -0.257209E+02   0.187636E+01
   0.414955E-01   0.954845E+05   0.428184E+06   0.000000E+00  -0.478930E-01   0.349518E-02   0.000000E+00   0.256256E+05  -0.116701E+05   0.000000E+00  -0.256556E+02   0.187232E+01
   0.415820E-01   0.955213E+05   0.454623E+06   0.000000E+00  -0.501051E-01   0.365802E-02   0.000000E+00   0.255554E+05  -0.116657E+05   0.000000E+00  -0.255872E+02   0.186805E+01
   0.416682E-01   0.955602E+05   0.481164E+06   0.000000E+00  -0.523058E-01   0.382018E-02   0.000000E+00   0.254822E+05  -0.116611E+05   0.000000E+00  -0.255157E+02   0.186355E+01
   0.417542E-01   0.956012E+05   0.507813E+06   0.000000E+00  -0.544947E-01   0.398161E-02   0.000000E+00   0.254058E+05  -0.116563E+05   0.000000E+00  -0.254411E+02   0.185883E+01
   0.418400E-01   0.956443E+05   0.534577E+06   0.000000E+00  -0.566714E-01   0.414229E-02   0.000000E+00   0.253265E+05  -0.116512E+05   0.000000E+00  -0.253633E+02   0.185388E+01
   0.419256E-01   0.956895E+05   0.561464E+06   0.000000E+00  -0.588354E-01   0.430217E-02   0.000000E+00   0.252440E+05  -0.116459E+05   0.000000E+00  -0.252832E+02   0.184876E+01
   0.420110E-01   0.957368E+05   0.588480E+06   0.000000E+00  -0.609862E-01   0.446124E-02   0.000000E+00   0.251585E+05  -0.116404E+05   0.000000E+00  -0.251992E+02   0.184336E+01
   0.420961E-01   0.957862E+05   0.615633E+06   0.000000E+00  -0.631234E-01   0.461945E-02   0.000000E+00   0.250700E+05  -0.116346E+05   0.000000E+00  -0.251121E+02   0.183773E+01
   0.421809E-01   0.958377E+05   0.642930E+06   0.000000E+00  -0.652467E-01   0.477678E-02   0.000000E+00   0.249784E+05  -0.116287E+05   0.000000E+00  -0.250228E+02   0.183194E+01
   0.422655E-01   0.958912E+05   0.670379E+06   0.000000E+00  -0.673556E-01   0.493320E-02   0.000000E+00   0.248837E+05  -0.116225E+05   0.000000E+00  -0.249294E+02   0.182586E+01
   0.423498E-01   0.959468E+05   0.697987E+06   0.000000E+00  -0.694496E-01   0.508867E-02   0.000000E+00   0.247860E+05  -0.116161E+05   0.000000E+00  -0.248339E+02   0.181962E+01
   0.424338E-01   0.960045E+05   0.725763E+06   0.000000E+00  -0.715284E-01   0.524318E-02   0.000000E+00   0.246853E+05  -0.116095E+05   0.000000E+00  -0.247343E+02   0.181308E+01
   0.425176E-01   0.960642E+05   0.753713E+06   0.000000E+00  -0.735917E-01   0.539669E-02   0.000000E+00   0.245815E+05  -0.116026E+05   0.000000E+00  -0.246326E+02   0.180638E+01
   0.426010E-01   0.961259E+05   0.781846E+06   0.000000E+00  -0.756389E-01   0.554916E-02   0.000000E+00   0.244747E+05  -0.115956E+05   0.000000E+00  -0.245279E+02   0.179946E+01
   0.426842E-01   0.961897E+05   0.810169E+06   0.000000E+00  -0.776697E-01   0.570059E-02   0.000000E+00   0.243649E+05  -0.115883E+05   0.000000E+00  -0.244189E+02   0.179223E+01
   0.427670E-01   0.962555E+05   0.838691E+06   0.000000E+00  -0.796838E-01   0.585093E-02   0.000000E+00   0.242520E+05  -0.115807E+05   0.000000E+00  -0.243079E+02   0.178485E+01
   0.428495E-01   0.963233E+05   0.867420E+06   0.000000E+00  -0.816809E-01   0.600016E-02   0.000000E+00   0.241362E+05  -0.115730E+05   0.000000E+00  -0.241939E+02   0.177725E+01
   0.429317E-01   0.963932E+05   0.896364E+06   0.000000E+00  -0.836604E-01   0.614826E-02   0.000000E+00   0.240173E+05  -0.115650E+05   0.000000E+00  -0.240768E+02   0.176942E+01
   0.430136E-01   0.964651E+05   0.925531E+06   0.000000E+00  -0.856222E-01   0.629519E-02   0.000000E+00   0.238954E+05  -0.115569E+05   0.000000E+00  -0.239566E+02   0.176136E+01
   0.430951E-01   0.965389E+05   0.954930E+06   0.000000E+00  -0.875658E-01   0.644095E-02   0.000000E+00   0.237705E+05  -0.115485E+05   0.000000E+00  -0.238333E+02   0.175307E+01
   0.431763E-01   0.966148E+05   0.984570E+06   0.000000E+00  -0.894910E-01   0.658549E-02   0.000000E+00   0.236427E+05  -0.115398E+05   0.000000E+00  -0.237069E+02   0.174455E+01
   0.432571E-01   0.966926E+05   0.101446E+07   0.000000E+00  -0.913975E-01   0.672880E-02   0.000000E+00   0.235118E+05  -0.115310E+05   0.000000E+00  -0.235774E+02   0.173580E+01
   0.433376E-01   0.967725E+05   0.104461E+07   0.000000E+00  -0.932848E-01   0.687085E-02   0.000000E+00   0.233779E+05  -0.115219E+05   0.000000E+00  -0.234462E+02   0.172692E+01
   0.434177E-01   0.968543E+05   0.107502E+07   0.000000E+00  -0.951528E-01   0.701163E-02   0.000000E+00   0.232411E+05  -0.115126E+05   0.000000E+00  -0.233105E+02   0.171771E+01
   0.434975E-01   0.969381E+05   0.110571E+07   0.000000E+00  -0.970011E-01   0.715111E-02   0.000000E+00   0.231012E+05  -0.115031E+05   0.000000E+00  -0.231718E+02   0.170827E+01
   0.435768E-01   0.970238E+05   0.113669E+07   0.000000E+00  -0.988295E-01   0.728926E-02   0.000000E+00   0.229584E+05  -0.114933E+05   0.000000E+00  -0.230314E+02   0.169870E+01
   0.436558E-01   0.971115E+05   0.116797E+07   0.000000E+00  -0.100638E+00   0.742607E-02   0.000000E+00   0.228126E+05  -0.114833E+05   0.000000E+00  -0.228865E+02   0.168880E+01
   0.437344E-01   0.972011E+05   0.119955E+07   0.000000E+00  -0.102425E+00   0.756152E-02   0.000000E+00   0.226639E+05  -0.114732E+05   0.000000E+00  -0.227399E+02   0.167877E+01
   0.438126E-01   0.972927E+05   0.123144E+07   0.000000E+00  -0.104192E+00   0.769559E-02   0.000000E+00   0.225121E+05  -0.114627E+05   0.000000E+00  -0.225888E+02   0.166840E+01
   0.438904E-01   0.973862E+05   0.126366E+07   0.000000E+00  -0.105938E+00   0.782826E-02   0.000000E+00   0.223575E+05  -0.114521E+05   0.000000E+00  -0.224361E+02   0.165791E+01
   0.439678E-01   0.974817E+05   0.129622E+07   0.000000E+00  -0.107663E+00   0.795952E-02   0.000000E+00   0.221998E+05  -0.114412E+05   0.000000E+00  -0.222804E+02   0.164719E+01
   0.440447E-01   0.975791E+05   0.132912E+07   0.000000E+00  -0.109366E+00   0.808933E-02   0.000000E+00   0.220392E+05  -0.114301E+05   0.000000E+00  -0.221216E+02   0.163623E+01
   0.441213E-01   0.976783E+05   0.136238E+07   0.000000E+00  -0.111048E+00   0.821770E-02   0.000000E+00   0.218756E+05  -0.114188E+05   0.000000E+00  -0.219581E+02   0.162492E+01
   0.441974E-01   0.977795E+05   0.139601E+07   0.000000E+00  -0.112708E+00   0.834459E-02   0.000000E+00   0.217091E+05  -0.114073E+05   0.000000E+00  -0.217931E+02   0.161350E+01
   0.442731E-01   0.978826E+05   0.143002E+07   0.000000E+00  -0.114346E+00   0.847001E-02   0.000000E+00   0.215396E+05  -0.113955E+05   0.000000E+00  -0.216250E+02   0.160184E+01
   0.443484E-01   0.979876E+05   0.146442E+07   0.000000E+00  -0.115962E+00   0.859392E-02   0.000000E+00   0.213672E+05  -0.113835E+05   0.000000E+00  -0.214539E+02   0.158995E+01
   0.444232E-01   0.980945E+05   0.149922E+07   0.000000E+00  -0.117555E+00   0.871633E-02   0.000000E+00   0.211918E+05  -0.113713E+05   0.000000E+00  -0.212814E+02   0.157795E+01
   0.444976E-01   0.982032E+05   0.153444E+07   0.000000E+00  -0.119125E+00   0.883720E-02   0.000000E+00   0.210135E+05  -0.113589E+05   0.000000E+00  -0.211041E+02   0.156559E+01
   0.445715E-01   0.983139E+05   0.157008E+07   0.000000E+00  -0.120673E+00   0.895654E-02   0.000000E+00   0.208323E+05  -0.113462E+05   0.000000E+00  -0.209237E+02   0.155298E+01
   0.446450E-01   0.984263E+05   0.160616E+07   0.000000E+00  -0.122199E+00   0.907433E-02   0.000000E+00   0.206481E+05  -0.113333E+05   0.000000E+00  -0.207420E+02   0.154028E+01
   0.447181E-01   0.985407E+05   0.164270E+07   0.000000E+00  -0.123701E+00   0.919055E-02   0.000000E+00   0.204609E+05  -0.113202E+05   0.000000E+00  -0.205554E+02   0.152720E+01
   0.447906E-01   0.986569E+05   0.167969E+07   0.000000E+00  -0.125180E+00   0.930520E-02   0.000000E+00   0.202708E+05  -0.113068E+05   0.000000E+00  -0.203676E+02   0.151402E+01
   0.448627E-01   0.987750E+05   0.171717E+07   0.000000E+00  -0.126635E+00   0.941827E-02   0.000000E+00   0.200778E+05  -0.112933E+05   0.000000E+00  -0.201747E+02   0.150046E+01
   0.449344E-01   0.988949E+05   0.175514E+07   0.000000E+00  -0.128068E+00   0.952974E-02   0.000000E+00   0.198818E+05  -0.112794E+05   0.000000E+00  -0.199807E+02   0.148680E+01
   0.450055E-01   0.990166E+05   0.179361E+07   0.000000E+00  -0.129476E+00   0.963961E-02   0.000000E+00   0.196829E+05  -0.112654E+05   0.000000E+00  -0.197835E+02   0.147290E+01
   0.450762E-01   0.991402E+05   0.183260E+07   0.000000E+00  -0.130862E+00   0.974787E-02   0.000000E+00   0.194811E+05  -0.112511E+05   0.000000E+00  -0.195812E+02   0.145860E+01
   0.451464E-01   0.992656E+05   0.187213E+07   0.000000E+00  -0.132223E+00   0.985451E-02   0.000000E+00   0.192763E+05  -0.112366E+05   0.000000E+00  -0.193778E+02   0.144421E+01
   0.452162E-01   0.993928E+05   0.191221E+07   0.000000E+00  -0.133561E+00   0.995952E-02   0.000000E+00   0.190685E+05  -0.112219E+05   0.000000E+00  -0.191713E+02   0.142958E+01
